geneID	symbol	P0205	P0322	P0407	P0508	P1116
654346	LGALS9C	32	27	0	0	0
654348	NA	0	0	0	0	0
654364	NME1-NME2	10857	23365	5588	10614	10243
654412	FAM138B	0	0	0	0	0
654429	LRTM2	0	0	0	0	0
654433	PAX8-AS1	254	333	12	5	481
654434	SNHG20	56	228	124	252	276
654463	FER1L6	2	289	17	4	24
654466	FGF7P3	125	9	18	10	3
6545	SLC7A4	6	0	0	3	0
654502	IQCJ	0	0	10	0	4
6546	SLC8A1	116	1181	168	75	51
6547	SLC8A3	1	4	12	1	0
654790	PCP4L1	17	29	237	550	0
6548	SLC9A1	261	900	203	306	311
654816	NCF1B	2	27	1	2	2
654817	NCF1C	3	65	12	14	40
654835	FAM138C	0	0	0	0	0
654841	LOC654841	6	42	65	9	20
6549	SLC9A2	0	6	6	0	5
655	BMP7	0	50	18	1	2
6550	SLC9A3	319	101	238	148	1435
6553	SLC9A5	15	50	6	10	25
6554	SLC10A1	6604	13	1381	11056	32
6555	SLC10A2	0	0	0	1	0
6556	SLC11A1	38	1331	145	58	50
6557	SLC12A1	9	0	4	1	4
6558	SLC12A2	241	12737	394	130	459
6559	SLC12A3	2	7	3	0	2
656	BMP8B	150	651	32	316	25
6560	SLC12A4	2128	2067	1416	1955	497
6561	SLC13A1	0	7	2	0	1
6563	SLC14A1	74	240	30	112	9
6564	SLC15A1	762	823	1071	599	652
6565	SLC15A2	33	115	89	7	219
6566	SLC16A1	1612	2840	3353	1536	1112
6567	SLC16A2	1746	753	4083	2060	765
6568	SLC17A1	105	324	89	643	85
6569	SLC34A1	1	1	23	46	1
657	BMPR1A	122	374	161	165	115
6570	SLC18A1	0	9	0	0	1
6571	SLC18A2	294	821	160	363	206
6572	SLC18A3	0	0	0	0	3
6573	SLC19A1	657	748	436	686	1217
6574	SLC20A1	1442	2516	872	880	1231
6575	SLC20A2	2341	1699	1607	1755	728
6576	SLC25A1	12218	6660	4294	8634	5865
6578	SLCO2A1	597	456	441	53	12
6579	SLCO1A2	89	78	1457	561	14
658	BMPR1B	12	218	2	0	295
6580	SLC22A1	31656	59	4412	16688	135
6581	SLC22A3	258	962	1255	856	1997
6582	SLC22A2	0	0	13	12	5
6583	SLC22A4	75	185	135	29	39
6584	SLC22A5	393	689	516	397	459
6585	SLIT1	5	34	9	4	18
6586	SLIT3	215	607	191	196	205
6588	SLN	0	11	0	16	0
659	BMPR2	1346	3391	2537	865	1220
6590	SLPI	56677	3078	13595	14763	46
6591	SNAI2	117	593	378	99	17
6594	SMARCA1	2920	4183	3419	2337	2908
6595	SMARCA2	1978	2515	2517	2562	151
6596	HLTF	1158	2316	4189	1568	1463
6597	SMARCA4	3038	4297	1928	2323	7193
65975	STK33	0	82	0	17	165
65977	PLEKHA3	472	963	620	305	217
65979	PHACTR4	2317	1745	3560	1826	1468
6598	SMARCB1	1342	4901	1470	1661	688
65980	BRD9	948	2096	1117	1458	16882
65981	CAPRIN2	334	1115	478	335	626
65982	ZSCAN18	338	1392	1903	831	270
65983	GRAMD3	563	523	538	747	654
65985	AACS	295	1071	494	104	377
65986	ZBTB10	486	1486	1135	673	2888
65987	KCTD14	14	1008	168	33	381
65988	ZNF747	502	440	1218	786	203
65989	DLK2	21	265	39	106	185
6599	SMARCC1	1500	6564	3014	1787	3444
65990	FAM173A	1590	1240	1074	2045	589
65991	FUNDC2	960	2258	879	875	2012
65992	DDRGK1	3681	3012	3383	9496	1388
65993	MRPS34	3180	2497	2690	2968	1366
65996	CENPBD1P1	433	2177	450	435	608
65997	RASL11B	12	58	5	1	6
65998	C11orf95	939	2438	794	362	963
65999	LRRC61	1004	1418	1945	429	258
660	BMX	15	95	11	33	16
66000	TMEM108	9	13	47	23	12
66002	CYP4F12	2450	234	1562	3849	580
66004	LYNX1	3173	249	4692	2674	31
66005	CHID1	3896	5350	2418	3073	1788
66008	TRAK2	884	3024	1590	615	787
6601	SMARCC2	3194	5613	2759	2655	4519
6602	SMARCD1	965	4031	968	879	1425
6603	SMARCD2	4277	3407	2317	2882	1379
66035	SLC2A11	314	361	232	158	114
66036	MTMR9	280	506	297	200	283
66037	BOLL	0	1	14	9	29
6604	SMARCD3	830	920	203	113	96
6605	SMARCE1	3192	4991	2295	3736	2641
6606	SMN1	38	28	33	35	19
6607	SMN2	40	26	33	29	32
6608	SMO	7852	3270	7100	2603	1355
6609	SMPD1	2909	2085	1955	2383	571
661	POLR3D	199	846	320	262	213
6610	SMPD2	243	722	412	322	671
6611	SMS	1238	4952	1359	912	1576
6612	SUMO3	2545	2938	1773	1243	1253
6613	SUMO2	1136	2264	1164	1657	949
6614	SIGLEC1	268	1755	494	314	787
6615	SNAI1	141	317	19	31	26
6616	SNAP25	10	658	8	3	43
6617	SNAPC1	256	763	199	313	192
6618	SNAPC2	363	613	262	357	112
6619	SNAPC3	417	1364	712	505	327
662	BNIP1	141	312	134	272	117
6620	SNCB	0	2	0	0	0
6621	SNAPC4	597	1026	513	534	795
6622	SNCA	39	843	21	22	6
6623	SNCG	242	423	61	191	534
6624	FSCN1	1415	5865	1094	1092	379
6625	SNRNP70	5765	12302	4460	6244	17918
6626	SNRPA	961	1836	937	1338	2496
6627	SNRPA1	371	675	505	440	689
6628	SNRPB	2871	8673	5121	5611	3896
6629	SNRPB2	1445	2341	1106	2855	8256
663	BNIP2	702	1780	1334	834	446
6631	SNRPC	1810	4599	1136	2141	1231
6632	SNRPD1	717	1544	515	1174	928
6633	SNRPD2	2496	5180	2348	2698	4105
6634	SNRPD3	2090	3703	2205	1704	1318
6635	SNRPE	1774	1349	815	957	962
6636	SNRPF	761	1727	687	1424	2330
6637	SNRPG	1264	1584	1265	1017	711
6638	SNRPN	1542	2904	1680	1227	122
664	BNIP3	2413	3397	3136	2963	2530
6640	SNTA1	1118	896	2148	1796	1589
6641	SNTB1	4704	3878	2316	4874	6551
6642	SNX1	3388	4021	4106	2625	1769
6643	SNX2	1753	2887	1336	2704	933
6645	SNTB2	564	1096	498	512	1354
6646	SOAT1	1120	4776	1112	842	1259
664612	MIR539	0	0	0	0	0
664614	MIR545	0	0	1	0	0
664615	MIR376A2	0	0	0	0	0
664616	MIR487B	0	0	0	0	0
664617	MIR542	0	0	0	0	0
664618	HSP90AB4P	7	10	2	3	189
6647	SOD1	19838	5983	17866	40804	7905
664701	ZNF826P	7	191	56	24	51
6648	SOD2	3651	14027	5594	5048	5008
6649	SOD3	206	2369	101	43	165
665	BNIP3L	1573	3645	1196	1344	1002
6650	CAPN15	1611	2993	3768	1652	1950
6651	SON	6570	8408	5619	7543	16247
6652	SORD	4055	2399	23140	2688	591
6653	SORL1	6055	2144	5819	3054	116
6654	SOS1	1123	2130	1970	1242	610
6655	SOS2	660	1649	953	662	431
6656	SOX1	0	0	0	2	0
6657	SOX2	9	3	1	0	0
6658	SOX3	0	0	0	0	0
6659	SOX4	950	22227	237	240	27663
666	BOK	7725	3375	8040	707	1300
6660	SOX5	112	148	261	139	43
6662	SOX9	246	7168	1	10	1410
6663	SOX10	4	6	5	1	5
6664	SOX11	0	27	1	20	3
6665	SOX15	22	61	14	14	24
6666	SOX12	942	2592	2410	310	1653
6667	SP1	1933	5479	1378	2573	1623
6668	SP2	571	1284	611	1159	226
667	DST	2995	24000	3098	6718	6909
6670	SP3	1660	3824	3159	1344	725
6671	SP4	146	558	589	240	169
6672	SP100	2815	2821	2380	1451	1352
6674	SPAG1	421	289	171	220	627
6675	UAP1	6088	1836	2704	8698	1055
6676	SPAG4	194	215	324	81	263
6677	SPAM1	0	1	1	0	0
6678	SPARC	16015	108715	10165	18329	1800
668	FOXL2	2	11	0	7	43
6683	SPAST	611	1439	1117	665	252
6687	SPG7	1376	2302	3115	2209	2843
6688	SPI1	358	3293	327	295	648
6689	SPIB	24	30	28	8	81
669	BPGM	987	911	833	583	274
6690	SPINK1	223	2143	13	39	57436
6691	SPINK2	3	0	0	0	0
6692	SPINT1	295	2284	154	290	121
6693	SPN	210	805	124	102	244
6694	SPP2	5133	12	6067	712	0
6695	SPOCK1	6	643	27	663	17
6696	SPP1	355	101903	330	1165	3260
6697	SPR	4814	3551	3897	2103	915
6698	SPRR1A	0	0	0	0	3
6699	SPRR1B	0	0	0	0	0
670	BPHL	3390	1131	1728	2781	1402
6700	SPRR2A	0	0	0	0	0
6701	SPRR2B	0	0	0	0	1
6702	SPRR2C	0	0	0	0	0
6703	SPRR2D	0	0	0	0	0
6704	SPRR2E	0	0	0	0	1
6705	SPRR2F	0	0	0	0	2
6706	SPRR2G	0	0	0	0	0
6707	SPRR3	0	0	0	2	1
6708	SPTA1	5	27	1	0	8
6709	SPTAN1	9358	11552	5532	8312	4505
671	BPI	1	8	6	0	3
6710	SPTB	202	638	79	81	202
6711	SPTBN1	12160	26110	11103	10485	2598
6712	SPTBN2	2018	3273	3838	3072	867
6713	SQLE	7428	2833	1256	3004	9987
6714	SRC	721	6012	836	1316	2796
6715	SRD5A1	2122	701	1475	3489	316
6716	SRD5A2	67	0	164	136	0
6717	SRI	750	2450	2817	1070	1617
6718	AKR1D1	3615	46	4313	165	271
6719	SRD5A1P1	10	1	1	3	0
672	BRCA1	230	869	1364	625	950
6720	SREBF1	5257	8673	878	3959	4909
6721	SREBF2	7896	12307	3451	3897	2719
6722	SRF	788	5921	1449	1266	1031
6723	SRM	1810	2394	2330	1027	2203
6725	SRMS	64	17	97	3	5
6726	SRP9	5987	3173	2805	1527	1477
6727	SRP14	6416	8838	3149	6618	3608
6728	SRP19	1164	1420	617	1507	1668
6729	SRP54	1619	2708	1609	1642	494
673	BRAF	344	395	415	98	108
6730	SRP68	2138	4518	3358	4569	1006
6731	SRP72	1542	6192	2662	1847	4510
6732	SRPK1	954	6110	1422	1004	4392
6733	SRPK2	2498	2050	1452	655	2311
6734	SRPRA	4726	10211	5085	3696	3216
6736	SRY	0	0	0	0	0
6737	TRIM21	1045	1228	658	618	219
6738	TROVE2	971	1043	572	390	1361
6741	SSB	2688	5788	1907	2413	5506
6742	SSBP1	3816	3533	1965	1964	1377
6744	SSFA2	2859	5046	3921	2091	895
6745	SSR1	4065	17433	3888	4118	3318
6746	SSR2	8580	8791	4098	15164	4701
6747	SSR3	6022	7784	4874	4916	2813
6748	SSR4	10801	7292	5315	7342	4793
6749	SSRP1	2836	7461	3178	4139	2485
675	BRCA2	102	277	401	126	103
6750	SST	0	95	0	0	0
6751	SSTR1	438	292	13	750	36
6752	SSTR2	14	279	7	16	25
6753	SSTR3	0	10	0	1	0
6754	SSTR4	0	2	0	0	0
6755	SSTR5	0	655	0	0	0
6756	SSX1	307	21	4106	1098	1
6757	SSX2	0	0	31	10	0
6758	SSX5	0	20	148	0	0
676	BRDT	0	2	2	0	5
6760	SS18	2033	2550	1283	2611	1007
6764	ST5	1590	2309	1452	1090	1475
6767	ST13	7208	6270	8741	5979	2161
6768	ST14	2685	5610	305	573	937
6769	STAC	5	19	9	1	71
677	ZFP36L1	6936	17742	4155	9422	14228
6770	STAR	183	5	7	11	8
6772	STAT1	7676	20704	4631	2958	2621
6773	STAT2	3159	5206	2838	3840	2868
6774	STAT3	5194	12809	4348	5162	7365
6775	STAT4	82	466	47	51	81
6776	STAT5A	657	2007	717	565	494
677679	SCARNA3	0	0	0	3	12
677681	SCARNA20	3	3	0	2	21
6777	STAT5B	1749	2581	2954	3071	1630
677763	SCARNA21	2	0	3	0	15
677765	SCARNA18	0	0	0	3	0
677766	SCARNA2	25	41	89	70	217
677767	SCARNA7	32	2	23	46	173
677769	SCARNA17	645	265	682	2128	2396
677770	SCARNA22	0	14	0	0	11
677771	SCARNA4	3	6	1	17	77
677772	SCARNA6	1	1	1	1	0
677773	SCARNA23	0	1	0	0	0
677774	SCARNA1	0	0	0	0	0
677775	SCARNA5	1	2	1	2	1
677776	SCARNA8	1	4	3	0	1
677777	SCARNA12	24	58	34	46	215
677778	SCARNA15	3	9	11	16	6
677779	LINC00488	2	97	2	0	6
677780	SCARNA11	0	0	2	0	0
677781	SCARNA16	4	12	11	12	12
677784	FAM138D	0	0	0	0	0
677793	SNORA2A	0	3	0	1	4
677794	SNORA2B	3	1	0	1	0
677795	SNORA5B	0	1	4	0	0
677796	SNORA5C	243	359	352	328	84
677797	SNORA7B	5	16	4	6	42
677798	SNORA9	3	13	7	1	0
677799	SNORA11	5	6	2	4	1
6778	STAT6	5167	7417	2903	1089	8276
677800	SNORA12	0	4	4	0	0
677801	SNORA14A	0	1	2	0	0
677802	SNORA14B	1	3	1	1	0
677803	SNORA15	0	5	4	0	0
677804	SNORA17A	30	62	15	20	41
677805	SNORA18	16	62	29	44	35
677806	SNORA20	2	1	1	9	5
677807	SNORA22	0	6	2	1	0
677808	SNORA23	1	2	1	0	0
677809	SNORA24	11	13	9	24	79
677810	SNORA26	0	19	2	6	24
677811	SNORA28	2	1	0	4	2
677812	SNORA29	0	4	2	1	16
677813	SNORA30	0	0	0	0	0
677814	SNORA31	91	90	44	42	52
677815	SNORA2C	5	2	1	2	12
677816	SNORA35	0	0	0	0	0
677817	SNORA36A	2	3	2	0	6
677818	SNORA36B	0	0	0	0	0
677819	SNORA37	1	3	0	0	6
677820	SNORA38	2	0	1	0	5
677821	SNORA71E	81	188	119	175	62
677822	SNORA40	12	68	54	33	29
677823	SNORA80E	1	3	4	9	13
677824	SNORA17B	2	14	5	8	11
677825	SNORA44	7	54	8	21	23
677826	SNORA3B	4	15	5	6	84
677827	SNORA46	0	0	1	0	0
677828	SNORA47	3	2	4	6	8
677829	SNORA49	0	0	0	0	0
677830	SNORA50A	0	3	6	1	0
677831	SNORA51	1	4	1	7	1
677832	SNORA53	6	12	3	10	9
677833	SNORA54	0	1	0	1	0
677834	SNORA55	0	8	3	7	0
677835	SNORA56	15	20	2	5	13
677836	SNORA58	0	6	1	0	18
677838	SNORA61	28	51	8	27	43
677839	SNORA71C	1	9	6	0	13
677840	SNORA71D	0	0	1	0	4
677841	SNORA74B	0	0	0	0	0
677842	SNORA50C	28	27	53	39	69
677843	SNORA77	0	11	2	0	105
677844	SNORA78	6	7	3	19	71
677845	SNORA79	0	0	1	0	0
677846	SNORA80A	0	0	1	0	1
677847	SNORA81	6	45	9	27	14
677848	SNORD1A	0	2	1	2	1
677849	SNORD1B	0	3	1	1	1
677850	SNORD1C	2	18	5	3	3
677882	SNORA59B	18	11	5	8	4
677885	SNORA59A	4	1	0	11	0
6779	STATH	0	0	0	0	0
678	ZFP36L2	4139	20218	4640	2366	2098
6780	STAU1	5993	7879	4955	7804	2834
6781	STC1	54	910	62	1376	270
6782	HSPA13	836	1939	1109	994	334
6783	SULT1E1	20	175	262	96	26
6785	ELOVL4	11	38	5	9	2
6786	STIM1	4185	3542	3200	2665	1413
678655	CD27-AS1	529	1096	482	306	694
6787	NEK4	924	2029	1751	911	555
6788	STK3	484	1027	525	365	1314
6789	STK4	820	2597	1948	1150	899
6790	AURKA	393	1034	994	2160	713
6791	AURKAPS1	6	20	12	9	32
6792	CDKL5	4	257	227	19	12
6793	STK10	807	2355	962	653	421
6794	STK11	3001	3532	2803	2891	2261
6795	AURKC	35	64	21	32	70
6799	SULT1A2	213	119	798	26	67
680	BRS3	0	0	4	0	17
6801	STRN	669	1708	1627	944	364
6804	STX1A	69	340	75	61	125
6809	STX3	581	2096	441	643	461
6810	STX4	1697	1877	1911	1713	1978
6811	STX5	1070	2042	1203	2066	752
6812	STXBP1	1048	753	466	98	27
6813	STXBP2	2123	2764	1471	1179	1125
6814	STXBP3	1355	2437	1279	1081	696
6815	STYX	1189	1063	1007	846	470
6817	SULT1A1	1769	633	1936	150	235
6818	SULT1A3	0	0	2	0	1
6819	SULT1C2	1252	188	156	144	2252
682	BSG	17958	15142	8547	7623	23556
6820	SULT2B1	1	4	18	0	1
6821	SUOX	2712	909	1094	1680	756
6822	SULT2A1	30291	27	6901	55654	929
6827	SUPT4H1	2212	3873	1962	3959	959
6829	SUPT5H	3273	7694	5472	3446	4879
683	BST1	871	330	29	89	22
6830	SUPT6H	2915	8252	4846	5583	3003
6832	SUPV3L1	571	956	544	906	661
6833	ABCC8	5	46	22	1	3
6834	SURF1	2810	1823	1622	2362	424
6835	SURF2	395	736	379	550	276
6836	SURF4	17734	17497	11145	7464	3000
6837	MED22	616	2232	509	488	582
6838	SURF6	1344	2549	1064	1959	921
6839	SUV39H1	478	694	889	1356	529
684	BST2	16070	5934	7237	1341	408
6840	SVIL	2282	2287	1590	1033	352
6843	VAMP1	498	561	772	612	372
6844	VAMP2	1845	1625	1114	2295	946
6845	VAMP7	5	3	7	3	0
6846	XCL2	6	9	27	69	4
6847	SYCP1	0	0	0	0	0
685	BTC	11	62	10	9	54
6850	SYK	256	3987	331	120	933
6853	SYN1	49	247	15	25	100
6854	SYN2	0	13	1	10	4
6855	SYP	37	86	67	152	68
6856	SYPL1	9908	4073	5630	2147	1305
6857	SYT1	123	299	457	59	276
686	BTD	1898	1041	4336	2704	595
6860	SYT4	0	1	0	0	0
6861	SYT5	25	45	75	5	22
6862	T	0	0	0	0	0
6863	TAC1	0	0	0	2	0
6865	TACR2	6	40	2	1	0
6866	TAC3	1	10	1	9	36
6867	TACC1	3624	6083	3218	1625	1297
6868	ADAM17	371	2476	680	539	313
6869	TACR1	614	5	8	13	0
687	KLF9	2323	1483	4004	6493	236
6870	TACR3	0	28	0	0	0
6871	TADA2A	186	459	261	472	166
6872	TAF1	856	1993	1930	1146	1365
6873	TAF2	755	1588	959	549	1394
6874	TAF4	535	1346	1047	1140	1001
6875	TAF4B	11	891	17	25	3
6876	TAGLN	3353	18925	1208	1435	1449
6877	TAF5	525	658	263	734	542
6878	TAF6	2362	3710	2207	833	1391
6879	TAF7	2086	1229	2729	4812	1585
688	KLF5	280	7765	13	517	843
6880	TAF9	2282	3699	1530	2701	1313
6881	TAF10	3780	6782	2095	2762	3863
6882	TAF11	1180	2221	923	1429	1106
6883	TAF12	512	1475	738	481	112
6884	TAF13	1058	1065	856	235	111
6885	MAP3K7	706	2300	1526	844	1354
6886	TAL1	106	120	39	34	9
6887	TAL2	3	23	20	2	0
6888	TALDO1	5597	13283	4966	6281	2194
689	BTF3	5400	10822	3756	20293	4184
6890	TAP1	2915	11601	2462	2115	4158
6891	TAP2	2898	7715	2574	2180	2414
6892	TAPBP	13303	23984	6069	5137	12005
6894	TARBP1	1183	1312	1141	461	3863
6895	TARBP2	524	1449	461	633	606
6897	TARS	1727	5426	1121	2948	2618
6898	TAT	13790	227	60713	68657	45
6899	TBX1	1	36	3	0	3
690	BTF3P11	0	0	0	0	0
6900	CNTN2	203	3	0	0	5
6901	TAZ	1644	806	1277	1313	1553
6902	TBCA	3494	2627	2642	3875	7942
6903	TBCC	431	2004	339	604	512
6904	TBCD	3207	3706	4240	5817	2321
6905	TBCE	1646	1050	944	789	1105
6906	SERPINA7	5370	507	6073	1999	1225
6907	TBL1X	961	3795	3520	632	648
6908	TBP	219	564	339	332	404
6909	TBX2	568	1624	262	414	1767
6910	TBX5	1	4	0	1	0
6911	TBX6	28	41	114	69	46
6913	TBX15	64	294	29	572	116
6915	TBXA2R	203	258	70	105	7
6916	TBXAS1	177	2323	340	88	160
6917	TCEA1	380	646	380	314	161
6919	TCEA2	3087	471	1199	2297	355
6920	TCEA3	8069	914	6503	5706	2787
692053	SNORD9	0	0	0	2	2
692057	SNORD12	0	22	3	1	12
692058	SNORD11	0	1	0	0	12
692072	SNORD5	7	18	6	20	36
692073	SNORA16A	2	32	6	12	15
692076	SNORD7	4	3	8	6	44
692085	SNORD45C	3	23	5	3	7
692086	SNORD17	0	23	11	3	24
692087	SNORD49B	275	1493	139	813	384
692088	SNORD50B	9	3	6	20	59
692089	SNORD19	0	13	10	5	0
692090	SNORD59B	16	9	5	5	7
692091	SNORD23	4	29	11	9	31
692092	SNORD32B	0	0	0	0	0
692094	MSMP	112	568	497	95	14
692099	FAM86DP	136	342	265	128	161
6921	ELOC	1672	1847	1071	1096	1718
692106	SNORD65	5	30	0	12	82
692107	SNORD66	0	1	0	0	0
692108	SNORD67	0	0	2	2	0
692109	SNORD69	6	15	9	12	21
692110	SNORD70	0	2	0	2	4
692111	SNORD71	0	4	1	0	4
692148	SCARNA10	2	2	6	1	10
692149	SCARNA14	2	0	0	0	1
692157	SNORA16B	6	2	0	1	4
692158	SNORA57	26	86	9	60	334
692195	SNORD75	0	6	2	6	0
692196	SNORD76	51	121	21	83	400
692197	SNORD77	14	17	8	11	10
692198	SNORD78	6	34	9	14	40
692199	SNORD84	10	65	13	12	19
692200	SNORD103C	0	0	0	0	3
692202	SNORD88A	1	8	1	1	1
692203	SNORD88B	16	25	24	25	106
692204	SNORD88C	7	21	3	5	67
692205	SNORD89	18	32	29	14	63
692206	SNORD90	0	0	0	0	0
692207	SNORD91A	0	0	0	0	2
692208	SNORD91B	0	3	2	2	2
692209	SNORD92	0	1	0	0	0
692210	SNORD93	1	2	1	0	0
692211	SNORD98	3	9	0	2	5
692212	SNORD99	5	15	5	5	96
692213	SNORD110	7	42	25	17	26
692214	SNORD111	0	0	2	3	0
692223	SNORD97	1	13	4	9	1
692224	FBXO22-AS1	312	439	504	594	132
692225	SNORD94	7	6	12	8	6
692226	SNORD96B	0	0	0	0	0
692227	SNORD104	78	186	88	611	1663
692229	SNORD105	0	0	0	0	3
692233	SNORD117	0	28	3	1	1
692234	SNORD103A	3	9	4	4	2
6923	ELOB	3931	3224	2594	3413	2429
692312	PPAN-P2RY11	1802	2310	1383	1851	1855
6924	ELOA	1852	2022	2367	1693	930
6925	TCF4	952	2618	1032	829	395
6926	TBX3	354	248	44	1071	9
6927	HNF1A	1417	1366	1708	3120	1851
6928	HNF1B	173	3246	262	218	369
6929	TCF3	1093	3188	1254	807	1360
693120	MIR33B	7	5	0	0	5
693121	MIR411	0	0	0	0	0
693122	MIR421	0	2	1	0	3
693123	MIR449B	0	0	0	0	0
693124	MIR532	0	0	0	0	0
693125	MIR548A1	0	0	0	0	0
693126	MIR548A2	0	0	0	0	0
693127	MIR548A3	0	0	0	0	0
693128	MIR548B	0	0	0	0	0
693129	MIR548C	0	1	0	0	0
693131	MIR548D2	0	0	0	0	0
693132	MIR549A	0	0	0	0	0
693133	MIR550A1	0	0	0	0	0
693134	MIR550A2	0	1	1	0	0
693135	MIR551A	0	0	0	0	0
693136	MIR551B	0	0	0	0	2
693138	MIR553	0	0	0	1	0
693139	MIR554	0	0	0	1	5
693140	MIR555	53	72	53	70	35
693141	MIR556	0	0	0	0	0
693142	MIR557	0	0	2	1	0
693143	MIR558	0	3	0	0	0
693144	MIR559	0	1	0	0	0
693146	MIR561	0	0	0	0	8
693148	MIR563	0	0	0	0	0
693149	MIR564	111	154	223	172	15
693152	MIR567	0	0	0	0	0
693153	MIR568	60	84	25	91	22
693154	MIR569	0	0	0	0	0
693155	MIR570	15	49	42	36	239
693157	MIR572	0	1	2	0	0
693158	MIR573	1	1	5	1	0
693159	MIR574	2	8	5	6	0
693160	MIR575	0	0	0	0	0
693162	MIR577	0	0	0	0	0
693163	MIR578	0	0	0	0	0
693165	MIR580	0	1	0	0	0
693166	MIR581	0	0	0	0	88
693168	MIR583	0	0	0	0	0
693170	MIR585	0	0	0	0	0
693171	MIR586	0	0	0	0	0
693174	MIR589	1	9	3	1	13
693175	MIR590	2	13	10	1	2
693176	MIR591	0	0	1	0	0
693177	MIR592	0	0	0	0	0
693178	MIR593	0	5	3	0	0
693180	MIR595	0	0	0	0	0
693181	MIR596	0	0	0	0	0
693182	MIR597	0	0	0	0	0
693183	MIR598	0	0	0	0	0
693184	MIR599	0	0	0	0	3
693186	MIR601	0	2	0	0	3
693187	MIR602	1	2	1	0	0
693188	MIR603	0	0	0	0	0
693189	MIR604	0	0	0	0	0
693190	MIR605	0	0	0	0	0
693193	MIR608	0	0	0	4	13
693194	MIR609	1	0	0	0	0
693195	MIR610	0	0	0	0	0
693196	MIR611	1197	1570	711	1381	500
693198	MIR613	0	0	1	0	0
693199	MIR614	0	23	0	1	0
6932	TCF7	380	499	217	102	58
693200	MIR615	0	0	0	0	0
693202	MIR617	0	0	0	0	0
693203	MIR618	0	0	0	0	0
693205	MIR620	0	1	0	0	0
693206	MIR621	511	88	959	427	15
693207	MIR622	0	0	0	0	0
693208	MIR623	0	1	1	0	0
693209	MIR624	0	0	0	1	5
693211	MIR626	0	0	0	0	0
693212	MIR627	0	0	0	0	0
693213	MIR628	0	0	2	0	0
693214	MIR629	0	0	0	0	0
693215	MIR630	4	13	18	1	3
693216	MIR631	7	16	25	36	21
693217	MIR632	159	582	232	216	92
693219	MIR634	0	0	0	0	0
693220	MIR635	20	29	3	9	21
693221	MIR636	352	944	493	600	185
693222	MIR637	10	17	4	8	8
693223	MIR638	7	38	4	3	5
693224	MIR639	473	350	303	500	91
693226	MIR641	0	4	8	3	0
693227	MIR642A	0	1	0	0	0
693228	MIR643	0	1	0	0	0
693229	MIR644A	0	0	0	1	1
693230	MIR645	0	0	0	2	0
693232	MIR647	11	14	12	36	51
693233	MIR648	0	0	0	0	1
693235	MIR92B	0	1	0	0	0
6934	TCF7L2	533	1279	339	691	1134
6935	ZEB1	839	1902	677	729	1483
6936	GCFC2	739	1036	1241	471	604
6938	TCF12	1074	3406	2114	903	269
6939	TCF15	44	31	10	45	8
694	BTG1	1678	9600	1519	4844	4868
6940	ZNF354A	56	253	259	282	216
6941	TCF19	542	1973	1051	1188	1206
6942	TCF20	1449	3856	1592	1011	1260
6943	TCF21	65	155	21	11	3
6944	VPS72	1582	1893	1320	3497	1218
6945	MLX	2316	2987	2071	3340	1466
6947	TCN1	0	701	0	0	0
6948	TCN2	530	2052	600	524	331
6949	TCOF1	920	3069	790	1182	7918
695	BTK	92	522	113	54	88
6950	TCP1	3892	6372	5271	7369	4343
6953	TCP10	2	0	3	3	19
6954	TCP11	0	3	5	15	0
696	BTN1A1	1	2	0	0	0
6975	TECTB	2	0	0	0	1
6988	TCTA	2196	2331	2910	2181	473
699	BUB1	344	978	373	377	257
6990	DYNLT3	1855	3504	2420	1391	644
6991	TCTE3	1	12	17	27	10
6992	PPP1R11	1561	5406	1715	2198	796
6993	DYNLT1	1002	1647	745	699	1845
6996	TDG	208	1056	237	440	2059
6997	TDGF1	142	17	14	0	0
6998	TDGF1P3	6	0	2	0	1
6999	TDO2	10383	2506	868	3568	841
70	ACTC1	0	62	0	0	20
7001	PRDX2	6861	4086	5023	6129	1712
7003	TEAD1	1811	2525	3359	1396	1205
7004	TEAD4	91	950	63	71	23
7005	TEAD3	653	2782	594	633	1171
7006	TEC	71	132	112	51	72
7007	TECTA	18	18	6	5	3
7008	TEF	1904	414	2053	2515	148
7009	TMBIM6	40531	44043	43674	35181	21090
701	BUB1B	208	1016	436	405	677
7010	TEK	476	431	259	110	9
7011	TEP1	882	2715	745	663	682
7012	TERC	4	7	35	9	88
7013	TERF1	613	864	684	808	1600
7014	TERF2	876	1031	1399	887	371
7015	TERT	136	34	45	1350	2446
7016	TESK1	1078	2730	834	967	690
7018	TF	568585	10800	371252	615576	90864
7019	TFAM	994	2264	1049	1066	1358
7020	TFAP2A	20	57	191	20	112
7021	TFAP2B	0	0	0	0	92
7022	TFAP2C	0	1	2	4	2
7023	TFAP4	261	477	362	398	431
7024	TFCP2	806	2195	725	455	553
7025	NR2F1	509	2391	158	71	1673
7026	NR2F2	2237	3615	2830	1487	851
7027	TFDP1	1847	4043	1217	1864	793
7029	TFDP2	1038	2099	2009	1542	2083
7030	TFE3	1466	5048	2301	1522	1021
7031	TFF1	0	1553	0	0	26
7032	TFF2	4	2138	1	1	2
7033	TFF3	92	1611	31	57	336
7035	TFPI	3275	3456	5568	4302	810
7036	TFR2	78626	3203	27448	29061	7176
7037	TFRC	1407	12192	1464	1326	2349
7038	TG	4	41	28	1	17
